timestamp,temperature_c,humidity_pct,ghi_wm2,hour,day_of_week,is_weekend,occupancy_factor,comfort_setpoint_c,hvac_load_kw
2024-07-14 10:00:00,37.08,36.5,433.49,10,6,1,0.1,23.0,33.45
2024-07-14 11:00:00,38.47,31.6,541.87,11,6,1,0.1,23.0,35.43
2024-07-14 12:00:00,39.1,28.1,577.99,12,6,1,0.1,23.0,36.28
2024-07-14 13:00:00,39.63,25.6,541.87,13,6,1,0.1,23.0,36.79
2024-07-14 14:00:00,40.18,24.2,433.49,14,6,1,0.1,23.0,37.12
2024-07-14 15:00:00,40.47,26.3,252.87,15,6,1,0.1,23.0,36.94
2024-07-14 16:00:00,40.68,27.2,0.0,16,6,1,0.1,23.0,36.43
2024-07-14 17:00:00,40.77,27.8,0.0,17,6,1,0.1,23.0,36.54
2024-07-14 18:00:00,40.44,21.3,0.0,18,6,1,0.1,23.0,36.11
2024-07-14 19:00:00,39.75,20.5,0.0,19,6,1,0.1,23.0,35.29
2024-07-14 20:00:00,39.01,20.7,0.0,20,6,1,0.1,23.0,34.4
2024-07-14 21:00:00,35.96,22.4,0.0,21,6,1,0.1,23.0,30.75
2024-07-14 22:00:00,33.79,25.7,0.0,22,6,1,0.1,23.0,28.15
2024-07-14 23:00:00,33.84,31.6,0.0,23,6,1,0.1,23.0,28.25
2024-07-15 00:00:00,29.56,34.8,0.0,0,0,0,0.15,23.0,23.17
2024-07-15 01:00:00,30.32,37.1,0.0,1,0,0,0.15,23.0,24.09
2024-07-15 02:00:00,30.88,41.1,0.0,2,0,0,0.15,23.0,24.78
2024-07-15 03:00:00,31.34,46.6,0.0,3,0,0,0.15,23.0,25.36
2024-07-15 04:00:00,31.24,46.7,0.0,4,0,0,0.15,23.0,25.24
2024-07-15 05:00:00,31.4,49.1,0.0,5,0,0,0.15,23.0,25.44
2024-07-15 06:00:00,31.64,49.6,0.0,6,0,0,0.15,23.0,25.74
2024-07-15 07:00:00,33.29,48.9,0.0,7,0,0,0.15,23.0,27.71
2024-07-15 08:00:00,34.49,44.7,0.0,8,0,0,0.9,23.0,29.73
2024-07-15 09:00:00,35.07,39.5,252.4,9,0,0,0.9,23.0,31.15
2024-07-15 10:00:00,36.75,35.6,432.69,10,0,0,0.9,23.0,33.7
2024-07-15 11:00:00,37.7,32.0,540.86,11,0,0,0.9,23.0,35.14
2024-07-15 12:00:00,38.4,28.3,576.92,12,0,0,0.9,23.0,36.07
2024-07-15 13:00:00,39.33,25.3,540.86,13,0,0,0.9,23.0,37.06
2024-07-15 14:00:00,39.71,22.9,432.69,14,0,0,0.9,23.0,37.18
2024-07-15 15:00:00,40.14,21.0,252.4,15,0,0,0.9,23.0,37.16
2024-07-15 16:00:00,40.42,19.8,0.0,16,0,0,0.9,23.0,36.72
2024-07-15 17:00:00,40.47,19.3,0.0,17,0,0,0.9,23.0,36.78
2024-07-15 18:00:00,40.32,19.2,0.0,18,0,0,0.15,23.0,36.0
2024-07-15 19:00:00,39.8,19.3,0.0,19,0,0,0.15,23.0,35.38
2024-07-15 20:00:00,39.12,20.9,0.0,20,0,0,0.15,23.0,34.57
2024-07-15 21:00:00,39.2,21.2,0.0,21,0,0,0.15,23.0,34.66
2024-07-15 22:00:00,38.96,26.9,0.0,22,0,0,0.15,23.0,34.41
2024-07-15 23:00:00,37.71,26.9,0.0,23,0,0,0.15,23.0,32.9
2024-07-16 00:00:00,37.0,27.2,0.0,0,1,0,0.15,23.0,32.06
2024-07-16 01:00:00,36.54,29.1,0.0,1,1,0,0.15,23.0,31.51
2024-07-16 02:00:00,35.58,32.9,0.0,2,1,0,0.15,23.0,30.38
2024-07-16 03:00:00,34.44,34.5,0.0,3,1,0,0.15,23.0,29.02
2024-07-16 04:00:00,34.57,33.8,0.0,4,1,0,0.15,23.0,29.18
2024-07-16 05:00:00,33.62,35.7,0.0,5,1,0,0.15,23.0,28.04
2024-07-16 06:00:00,33.73,38.3,0.0,6,1,0,0.15,23.0,28.18
2024-07-16 07:00:00,34.62,36.1,0.0,7,1,0,0.15,23.0,29.25
2024-07-16 08:00:00,36.24,34.2,0.0,8,1,0,0.9,23.0,31.78
2024-07-16 09:00:00,37.44,30.8,251.89,9,1,0,0.9,23.0,33.95
2024-07-16 10:00:00,38.07,27.6,431.82,10,1,0,0.9,23.0,35.24
2024-07-16 11:00:00,38.74,25.1,539.77,11,1,0,0.9,23.0,36.36
2024-07-16 12:00:00,39.53,22.8,575.76,12,1,0,0.9,23.0,37.4
2024-07-16 13:00:00,39.86,20.8,539.77,13,1,0,0.9,23.0,37.68
2024-07-16 14:00:00,40.46,19.1,431.82,14,1,0,0.9,23.0,38.07
2024-07-16 15:00:00,40.73,19.8,251.89,15,1,0,0.9,23.0,37.85
2024-07-16 16:00:00,40.85,17.4,0.0,16,1,0,0.9,23.0,37.23
2024-07-16 17:00:00,41.0,17.9,0.0,17,1,0,0.9,23.0,37.41
2024-07-16 18:00:00,40.75,19.2,0.0,18,1,0,0.15,23.0,36.52
2024-07-16 19:00:00,40.27,18.4,0.0,19,1,0,0.15,23.0,35.94
2024-07-16 20:00:00,39.94,19.3,0.0,20,1,0,0.15,23.0,35.54
2024-07-16 21:00:00,39.0,19.9,0.0,21,1,0,0.15,23.0,34.42
2024-07-16 22:00:00,38.6,20.9,0.0,22,1,0,0.15,23.0,33.95
2024-07-16 23:00:00,37.51,24.9,0.0,23,1,0,0.15,23.0,32.65
2024-07-17 00:00:00,36.59,29.6,0.0,0,2,0,0.15,23.0,31.58
2024-07-17 01:00:00,36.34,31.3,0.0,1,2,0,0.15,23.0,31.28
2024-07-17 02:00:00,35.25,31.5,0.0,2,2,0,0.15,23.0,29.98
2024-07-17 03:00:00,34.77,34.9,0.0,3,2,0,0.15,23.0,29.42
2024-07-17 04:00:00,35.15,35.6,0.0,4,2,0,0.15,23.0,29.88
2024-07-17 05:00:00,35.52,35.1,0.0,5,2,0,0.15,23.0,30.32
2024-07-17 06:00:00,32.48,36.2,0.0,6,2,0,0.15,23.0,26.68
2024-07-17 07:00:00,35.12,33.1,0.0,7,2,0,0.15,23.0,29.82
2024-07-17 08:00:00,35.9,28.4,0.0,8,2,0,0.9,23.0,31.34
2024-07-17 09:00:00,36.37,26.4,251.36,9,2,0,0.9,23.0,32.65
2024-07-17 10:00:00,37.84,24.6,430.9,10,2,0,0.9,23.0,34.94
2024-07-17 11:00:00,39.11,22.6,538.62,11,2,0,0.9,23.0,36.78
2024-07-17 12:00:00,39.61,20.5,574.53,12,2,0,0.9,23.0,37.48
2024-07-17 13:00:00,40.1,18.9,538.62,13,2,0,0.9,23.0,37.94
2024-07-17 14:00:00,40.67,17.7,430.9,14,2,0,0.9,23.0,38.31
2024-07-17 15:00:00,40.95,16.3,251.36,15,2,0,0.9,23.0,38.09
2024-07-17 16:00:00,41.22,15.7,0.0,16,2,0,0.9,23.0,37.66
2024-07-17 17:00:00,41.14,15.5,0.0,17,2,0,0.9,23.0,37.57
2024-07-17 18:00:00,40.75,17.6,0.0,18,2,0,0.15,23.0,36.51
2024-07-17 19:00:00,40.04,17.5,0.0,19,2,0,0.15,23.0,35.66
2024-07-17 20:00:00,39.69,18.8,0.0,20,2,0,0.15,23.0,35.25
2024-07-17 21:00:00,38.13,19.8,0.0,21,2,0,0.15,23.0,33.38
2024-07-17 22:00:00,38.09,20.5,0.0,22,2,0,0.15,23.0,33.33
2024-07-17 23:00:00,37.15,21.6,0.0,23,2,0,0.15,23.0,32.21
2024-07-18 00:00:00,37.06,22.7,0.0,0,3,0,0.15,23.0,32.11
2024-07-18 01:00:00,36.3,24.5,0.0,1,3,0,0.15,23.0,31.21
2024-07-18 02:00:00,35.79,26.4,0.0,2,3,0,0.15,23.0,30.6
2024-07-18 03:00:00,35.42,28.0,0.0,3,3,0,0.15,23.0,30.17
2024-07-18 04:00:00,35.21,30.3,0.0,4,3,0,0.15,23.0,29.92
2024-07-18 05:00:00,35.27,28.4,0.0,5,3,0,0.15,23.0,29.99
2024-07-18 06:00:00,34.49,32.6,0.0,6,3,0,0.15,23.0,29.07
2024-07-18 07:00:00,36.29,33.8,0.0,7,3,0,0.15,23.0,31.23
2024-07-18 08:00:00,36.74,36.3,0.0,8,3,0,0.9,23.0,32.38
2024-07-18 09:00:00,37.7,33.4,250.8,9,3,0,0.9,23.0,34.27
2024-07-18 10:00:00,38.96,26.3,429.94,10,3,0,0.9,23.0,36.29
2024-07-18 11:00:00,39.79,22.6,537.43,11,3,0,0.9,23.0,37.6
2024-07-18 12:00:00,40.52,20.8,573.26,12,3,0,0.9,23.0,38.56
2024-07-18 13:00:00,40.87,19.0,537.43,13,3,0,0.9,23.0,38.87
2024-07-18 14:00:00,41.24,17.7,429.94,14,3,0,0.9,23.0,38.98
2024-07-18 15:00:00,41.3,17.6,250.8,15,3,0,0.9,23.0,38.52
2024-07-18 16:00:00,41.28,20.4,0.0,16,3,0,0.9,23.0,37.75
2024-07-18 17:00:00,41.08,17.9,0.0,17,3,0,0.9,23.0,37.51
2024-07-18 18:00:00,40.67,17.5,0.0,18,3,0,0.15,23.0,36.41
2024-07-18 19:00:00,40.42,17.7,0.0,19,3,0,0.15,23.0,36.11
2024-07-18 20:00:00,40.12,18.5,0.0,20,3,0,0.15,23.0,35.76
2024-07-18 21:00:00,39.58,19.3,0.0,21,3,0,0.15,23.0,35.11
2024-07-18 22:00:00,39.42,21.6,0.0,22,3,0,0.15,23.0,34.93
2024-07-18 23:00:00,39.24,21.6,0.0,23,3,0,0.15,23.0,34.71
2024-07-19 00:00:00,37.42,22.9,0.0,0,4,0,0.15,23.0,32.54
2024-07-19 01:00:00,36.67,22.9,0.0,1,4,0,0.15,23.0,31.64
2024-07-19 02:00:00,35.65,23.3,0.0,2,4,0,0.15,23.0,30.41
2024-07-19 03:00:00,35.42,26.7,0.0,3,4,0,0.15,23.0,30.16
2024-07-19 04:00:00,35.65,27.7,0.0,4,4,0,0.15,23.0,30.43
2024-07-19 05:00:00,35.02,28.7,0.0,5,4,0,0.15,23.0,29.68
2024-07-19 06:00:00,34.47,38.2,0.0,6,4,0,0.15,23.0,29.07
2024-07-19 07:00:00,35.69,35.0,0.0,7,4,0,0.15,23.0,30.53
2024-07-19 08:00:00,37.07,32.5,0.0,8,4,0,0.9,23.0,32.76
2024-07-19 09:00:00,38.26,26.3,250.23,9,4,0,0.9,23.0,34.92
2024-07-19 10:00:00,39.48,24.7,428.97,10,4,0,0.9,23.0,36.91
2024-07-19 11:00:00,40.38,22.9,536.21,11,4,0,0.9,23.0,38.3
2024-07-19 12:00:00,40.63,20.9,571.96,12,4,0,0.9,23.0,38.7
2024-07-19 13:00:00,41.12,18.6,536.21,13,4,0,0.9,23.0,39.17
2024-07-19 14:00:00,41.38,16.2,428.97,14,4,0,0.9,23.0,39.14
2024-07-19 15:00:00,41.3,15.5,250.23,15,4,0,0.9,23.0,38.51
2024-07-19 16:00:00,41.52,14.9,0.0,16,4,0,0.9,23.0,38.01
2024-07-19 17:00:00,41.62,14.6,0.0,17,4,0,0.9,23.0,38.14
2024-07-19 18:00:00,41.35,16.1,0.0,18,4,0,0.15,23.0,37.23
2024-07-19 19:00:00,41.13,15.7,0.0,19,4,0,0.15,23.0,36.96
2024-07-19 20:00:00,40.88,16.7,0.0,20,4,0,0.15,23.0,36.66
2024-07-19 21:00:00,40.05,17.7,0.0,21,4,0,0.15,23.0,35.66
2024-07-19 22:00:00,38.21,19.0,0.0,22,4,0,0.15,23.0,33.46
2024-07-19 23:00:00,38.1,20.4,0.0,23,4,0,0.15,23.0,33.35
2024-07-20 00:00:00,38.95,22.9,0.0,0,5,1,0.1,23.0,34.34
2024-07-20 01:00:00,38.43,23.4,0.0,1,5,1,0.1,23.0,33.72
2024-07-20 02:00:00,37.27,24.7,0.0,2,5,1,0.1,23.0,32.33
2024-07-20 03:00:00,36.11,26.9,0.0,3,5,1,0.1,23.0,30.95
2024-07-20 04:00:00,36.32,28.9,0.0,4,5,1,0.1,23.0,31.2
2024-07-20 05:00:00,36.16,30.5,0.0,5,5,1,0.1,23.0,31.02
2024-07-20 06:00:00,36.0,39.8,0.0,6,5,1,0.1,23.0,30.87
2024-07-20 07:00:00,36.76,38.2,0.0,7,5,1,0.1,23.0,31.78
2024-07-20 08:00:00,38.01,34.3,0.0,8,5,1,0.1,23.0,33.27
2024-07-20 09:00:00,38.41,33.0,249.65,9,5,1,0.1,23.0,34.49
2024-07-20 10:00:00,39.77,30.8,427.97,10,5,1,0.1,23.0,36.64
2024-07-20 11:00:00,41.08,27.6,534.96,11,5,1,0.1,23.0,38.52
2024-07-20 12:00:00,41.1,23.5,570.62,12,5,1,0.1,23.0,38.62
2024-07-20 13:00:00,41.28,22.9,534.96,13,5,1,0.1,23.0,38.74
2024-07-20 14:00:00,41.53,30.1,427.97,14,5,1,0.1,23.0,38.75
2024-07-20 15:00:00,41.75,23.3,249.65,15,5,1,0.1,23.0,38.45
2024-07-20 16:00:00,41.67,19.6,0.0,16,5,1,0.1,23.0,37.58
2024-07-20 17:00:00,41.71,18.8,0.0,17,5,1,0.1,23.0,37.63
2024-07-20 18:00:00,41.22,15.4,0.0,18,5,1,0.1,23.0,37.02
2024-07-20 19:00:00,41.28,15.3,0.0,19,5,1,0.1,23.0,37.1
2024-07-20 20:00:00,40.24,16.2,0.0,20,5,1,0.1,23.0,35.85
2024-07-20 21:00:00,40.52,16.9,0.0,21,5,1,0.1,23.0,36.18
2024-07-20 22:00:00,36.85,20.5,0.0,22,5,1,0.1,23.0,31.8
2024-07-20 23:00:00,35.2,22.8,0.0,23,5,1,0.1,23.0,29.84
2024-07-21 00:00:00,34.93,28.2,0.0,0,6,1,0.1,23.0,29.54
2024-07-21 01:00:00,34.2,32.8,0.0,1,6,1,0.1,23.0,28.68
2024-07-21 02:00:00,33.6,32.9,0.0,2,6,1,0.1,23.0,27.97
2024-07-21 03:00:00,33.65,34.2,0.0,3,6,1,0.1,23.0,28.03
2024-07-21 04:00:00,33.68,36.8,0.0,4,6,1,0.1,23.0,28.08
2024-07-21 05:00:00,34.15,37.5,0.0,5,6,1,0.1,23.0,28.65
2024-07-21 06:00:00,33.35,45.1,0.0,6,6,1,0.1,23.0,27.72
2024-07-21 07:00:00,34.8,47.6,0.0,7,6,1,0.1,23.0,29.48
2024-07-21 08:00:00,35.8,44.0,0.0,8,6,1,0.1,23.0,30.66
2024-07-21 09:00:00,37.56,39.4,249.05,9,6,1,0.1,23.0,33.49
2024-07-21 10:00:00,38.74,33.7,426.94,10,6,1,0.1,23.0,35.42
2024-07-21 11:00:00,39.48,28.4,533.67,11,6,1,0.1,23.0,36.59
2024-07-21 12:00:00,40.37,28.5,569.25,12,6,1,0.1,23.0,37.77
2024-07-21 13:00:00,40.97,28.3,533.67,13,6,1,0.1,23.0,38.39
2024-07-21 14:00:00,41.21,43.0,426.94,14,6,1,0.1,23.0,38.43
2024-07-21 15:00:00,41.52,32.9,249.05,15,6,1,0.1,23.0,38.21
2024-07-21 16:00:00,41.57,32.0,0.0,16,6,1,0.1,23.0,37.52
2024-07-21 17:00:00,37.76,30.1,0.0,17,6,1,0.1,23.0,32.94
2024-07-21 18:00:00,34.43,26.4,0.0,18,6,1,0.1,23.0,28.93
2024-07-21 19:00:00,32.51,29.4,0.0,19,6,1,0.1,23.0,26.64
2024-07-21 20:00:00,32.96,36.8,0.0,20,6,1,0.1,23.0,27.22
2024-07-21 21:00:00,33.16,38.2,0.0,21,6,1,0.1,23.0,27.46
2024-07-21 22:00:00,33.13,36.4,0.0,22,6,1,0.1,23.0,27.41
2024-07-21 23:00:00,33.16,36.7,0.0,23,6,1,0.1,23.0,27.45
2024-07-22 00:00:00,32.86,38.5,0.0,0,0,0,0.15,23.0,27.14
2024-07-22 01:00:00,31.48,47.0,0.0,1,0,0,0.15,23.0,25.53
2024-07-22 02:00:00,31.95,53.0,0.0,2,0,0,0.15,23.0,26.13
2024-07-22 03:00:00,30.85,58.3,0.0,3,0,0,0.15,23.0,24.83
2024-07-22 04:00:00,31.84,57.7,0.0,4,0,0,0.15,23.0,26.02
2024-07-22 05:00:00,31.78,59.7,0.0,5,0,0,0.15,23.0,25.96
2024-07-22 06:00:00,31.53,59.4,0.0,6,0,0,0.15,23.0,25.65
2024-07-22 07:00:00,33.44,51.0,0.0,7,0,0,0.15,23.0,27.91
2024-07-22 08:00:00,35.04,45.0,0.0,8,0,0,0.9,23.0,30.39
2024-07-22 09:00:00,36.8,39.5,248.43,9,0,0,0.9,23.0,33.23
2024-07-22 10:00:00,37.73,33.0,425.88,10,0,0,0.9,23.0,34.84
2024-07-22 11:00:00,38.82,28.4,532.35,11,0,0,0.9,23.0,36.44
2024-07-22 12:00:00,40.2,25.1,567.84,12,0,0,0.9,23.0,38.19
2024-07-22 13:00:00,40.31,22.6,532.35,13,0,0,0.9,23.0,38.2
2024-07-22 14:00:00,40.49,20.0,425.88,14,0,0,0.9,23.0,38.09
2024-07-22 15:00:00,41.16,17.7,248.43,15,0,0,0.9,23.0,38.35
2024-07-22 16:00:00,41.01,16.2,0.0,16,0,0,0.9,23.0,37.41
2024-07-22 17:00:00,40.85,15.6,0.0,17,0,0,0.9,23.0,37.22
2024-07-22 18:00:00,40.65,18.0,0.0,18,0,0,0.15,23.0,36.39
2024-07-22 19:00:00,40.69,16.3,0.0,19,0,0,0.15,23.0,36.43
2024-07-22 20:00:00,38.84,17.8,0.0,20,0,0,0.15,23.0,34.22
2024-07-22 21:00:00,39.59,18.5,0.0,21,0,0,0.15,23.0,35.11
2024-07-22 22:00:00,38.55,23.1,0.0,22,0,0,0.15,23.0,33.9
2024-07-22 23:00:00,38.02,21.3,0.0,23,0,0,0.15,23.0,33.25
2024-07-23 00:00:00,37.89,27.4,0.0,0,1,0,0.15,23.0,33.13
2024-07-23 01:00:00,36.22,27.5,0.0,1,1,0,0.15,23.0,31.12
2024-07-23 02:00:00,36.13,28.7,0.0,2,1,0,0.15,23.0,31.02
2024-07-23 03:00:00,36.11,32.1,0.0,3,1,0,0.15,23.0,31.02
2024-07-23 04:00:00,36.51,33.0,0.0,4,1,0,0.15,23.0,31.5
2024-07-23 05:00:00,36.95,32.5,0.0,5,1,0,0.15,23.0,32.02
2024-07-23 06:00:00,35.42,33.4,0.0,6,1,0,0.15,23.0,30.2
2024-07-23 07:00:00,35.88,33.8,0.0,7,1,0,0.15,23.0,30.75
2024-07-23 08:00:00,37.23,31.5,0.0,8,1,0,0.9,23.0,32.95
2024-07-23 09:00:00,38.44,27.9,247.8,9,1,0,0.9,23.0,35.13
2024-07-23 10:00:00,39.29,24.9,424.79,10,1,0,0.9,23.0,36.67
2024-07-23 11:00:00,40.08,22.9,530.99,11,1,0,0.9,23.0,37.92
2024-07-23 12:00:00,40.79,20.8,566.39,12,1,0,0.9,23.0,38.87
2024-07-23 13:00:00,40.84,18.9,530.99,13,1,0,0.9,23.0,38.82
2024-07-23 14:00:00,41.45,17.5,424.79,14,1,0,0.9,23.0,39.22
2024-07-23 15:00:00,41.51,16.1,247.8,15,1,0,0.9,23.0,38.75
2024-07-23 16:00:00,41.73,13.9,0.0,16,1,0,0.9,23.0,38.26
2024-07-23 17:00:00,41.71,12.1,0.0,17,1,0,0.9,23.0,38.23
2024-07-23 18:00:00,41.45,14.0,0.0,18,1,0,0.15,23.0,37.33
2024-07-23 19:00:00,41.19,14.3,0.0,19,1,0,0.15,23.0,37.02
2024-07-23 20:00:00,41.15,15.6,0.0,20,1,0,0.15,23.0,36.98
2024-07-23 21:00:00,40.79,17.8,0.0,21,1,0,0.15,23.0,36.55
2024-07-23 22:00:00,39.56,18.6,0.0,22,1,0,0.15,23.0,35.09
2024-07-23 23:00:00,38.59,19.4,0.0,23,1,0,0.15,23.0,33.92
2024-07-24 00:00:00,38.2,20.6,0.0,0,2,0,0.15,23.0,33.46
2024-07-24 01:00:00,37.32,26.5,0.0,1,2,0,0.15,23.0,32.43
2024-07-24 02:00:00,36.29,29.1,0.0,2,2,0,0.15,23.0,31.21
2024-07-24 03:00:00,36.47,30.8,0.0,3,2,0,0.15,23.0,31.44
2024-07-24 04:00:00,37.1,32.2,0.0,4,2,0,0.15,23.0,32.2
2024-07-24 05:00:00,35.61,35.8,0.0,5,2,0,0.15,23.0,30.43
2024-07-24 06:00:00,35.5,39.0,0.0,6,2,0,0.15,23.0,30.31
2024-07-24 07:00:00,36.17,36.2,0.0,7,2,0,0.15,23.0,31.11
2024-07-24 08:00:00,37.02,33.0,0.0,8,2,0,0.9,23.0,32.71
2024-07-24 09:00:00,38.41,30.8,247.15,9,2,0,0.9,23.0,35.1
2024-07-24 10:00:00,39.07,28.5,423.68,10,2,0,0.9,23.0,36.42
2024-07-24 11:00:00,40.37,27.0,529.6,11,2,0,0.9,23.0,38.29
2024-07-24 12:00:00,40.8,23.2,564.91,12,2,0,0.9,23.0,38.89
2024-07-24 13:00:00,41.32,23.4,529.6,13,2,0,0.9,23.0,39.41
2024-07-24 14:00:00,41.74,31.0,423.68,14,2,0,0.9,23.0,39.63
2024-07-24 15:00:00,41.93,29.1,247.15,15,2,0,0.9,23.0,39.33
2024-07-24 16:00:00,41.83,24.1,0.0,16,2,0,0.9,23.0,38.43
2024-07-24 17:00:00,42.02,22.7,0.0,17,2,0,0.9,23.0,38.66
2024-07-24 18:00:00,41.6,14.5,0.0,18,2,0,0.15,23.0,37.52
2024-07-24 19:00:00,41.7,14.3,0.0,19,2,0,0.15,23.0,37.63
2024-07-24 20:00:00,40.97,20.8,0.0,20,2,0,0.15,23.0,36.78
2024-07-24 21:00:00,39.34,23.6,0.0,21,2,0,0.15,23.0,34.85
2024-07-24 22:00:00,33.51,24.5,0.0,22,2,0,0.15,23.0,27.85
2024-07-24 23:00:00,33.22,30.1,0.0,23,2,0,0.15,23.0,27.54
2024-07-25 00:00:00,33.96,33.4,0.0,0,3,0,0.15,23.0,28.44
2024-07-25 01:00:00,34.87,35.0,0.0,1,3,0,0.15,23.0,29.54
2024-07-25 02:00:00,35.6,38.3,0.0,2,3,0,0.15,23.0,30.43
2024-07-25 03:00:00,35.07,39.3,0.0,3,3,0,0.15,23.0,29.8
2024-07-25 04:00:00,35.17,37.8,0.0,4,3,0,0.15,23.0,29.91
2024-07-25 05:00:00,35.71,39.0,0.0,5,3,0,0.15,23.0,30.57
2024-07-25 06:00:00,35.06,40.3,0.0,6,3,0,0.15,23.0,29.8
2024-07-25 07:00:00,36.41,39.7,0.0,7,3,0,0.15,23.0,31.41
2024-07-25 08:00:00,36.56,36.7,0.0,8,3,0,0.9,23.0,32.18
2024-07-25 09:00:00,38.03,32.8,246.49,9,3,0,0.9,23.0,34.66
2024-07-25 10:00:00,39.14,28.8,422.55,10,3,0,0.9,23.0,36.5
2024-07-25 11:00:00,40.04,26.2,528.19,11,3,0,0.9,23.0,37.88
2024-07-25 12:00:00,41.07,23.4,563.4,12,3,0,0.9,23.0,39.21
2024-07-25 13:00:00,40.88,20.4,528.19,13,3,0,0.9,23.0,38.87
2024-07-25 14:00:00,41.06,36.0,422.55,14,3,0,0.9,23.0,38.84
2024-07-25 15:00:00,41.76,43.3,246.49,15,3,0,0.9,23.0,39.19
2024-07-25 16:00:00,41.85,30.9,0.0,16,3,0,0.9,23.0,38.5
2024-07-25 17:00:00,41.97,27.0,0.0,17,3,0,0.9,23.0,38.62
2024-07-25 18:00:00,39.63,28.8,0.0,18,3,0,0.15,23.0,35.22
2024-07-25 19:00:00,39.85,21.9,0.0,19,3,0,0.15,23.0,35.45
2024-07-25 20:00:00,36.28,32.9,0.0,20,3,0,0.15,23.0,31.22
2024-07-25 21:00:00,35.95,31.2,0.0,21,3,0,0.15,23.0,30.81
2024-07-25 22:00:00,33.07,32.3,0.0,22,3,0,0.15,23.0,27.37
2024-07-25 23:00:00,28.36,34.0,0.0,23,3,0,0.15,23.0,21.73
2024-07-26 00:00:00,26.97,35.8,0.0,0,4,0,0.15,23.0,20.07
2024-07-26 01:00:00,29.55,39.6,0.0,1,4,0,0.15,23.0,23.18
2024-07-26 02:00:00,28.74,38.7,0.0,2,4,0,0.15,23.0,22.2
2024-07-26 03:00:00,30.24,42.8,0.0,3,4,0,0.15,23.0,24.03
2024-07-26 04:00:00,30.84,43.5,0.0,4,4,0,0.15,23.0,24.74
2024-07-26 05:00:00,29.67,45.8,0.0,5,4,0,0.15,23.0,23.35
2024-07-26 06:00:00,29.92,71.0,0.0,6,4,0,0.15,23.0,23.78
2024-07-26 07:00:00,32.04,56.8,0.0,7,4,0,0.15,23.0,26.25
2024-07-26 08:00:00,33.88,51.7,0.0,8,4,0,0.9,23.0,29.04
2024-07-26 09:00:00,35.31,44.8,245.81,9,4,0,0.9,23.0,31.46
2024-07-26 10:00:00,36.85,37.7,421.39,10,4,0,0.9,23.0,33.79
2024-07-26 11:00:00,38.28,32.4,526.73,11,4,0,0.9,23.0,35.8
2024-07-26 12:00:00,39.37,27.5,561.85,12,4,0,0.9,23.0,37.19
2024-07-26 13:00:00,40.25,24.1,526.73,13,4,0,0.9,23.0,38.12
2024-07-26 14:00:00,40.47,22.1,421.39,14,4,0,0.9,23.0,38.06
2024-07-26 15:00:00,40.88,20.9,245.81,15,4,0,0.9,23.0,38.02
2024-07-26 16:00:00,41.09,20.5,0.0,16,4,0,0.9,23.0,37.53
2024-07-26 17:00:00,40.91,20.1,0.0,17,4,0,0.9,23.0,37.31
2024-07-26 18:00:00,40.62,20.1,0.0,18,4,0,0.15,23.0,36.36
2024-07-26 19:00:00,40.06,19.9,0.0,19,4,0,0.15,23.0,35.69
2024-07-26 20:00:00,39.22,21.7,0.0,20,4,0,0.15,23.0,34.69
2024-07-26 21:00:00,37.93,24.9,0.0,21,4,0,0.15,23.0,33.16
2024-07-26 22:00:00,38.15,26.1,0.0,22,4,0,0.15,23.0,33.43
2024-07-26 23:00:00,37.41,31.7,0.0,23,4,0,0.15,23.0,32.57
2024-07-27 00:00:00,37.36,28.3,0.0,0,5,1,0.1,23.0,32.45
2024-07-27 01:00:00,37.85,33.7,0.0,1,5,1,0.1,23.0,33.07
2024-07-27 02:00:00,36.62,36.0,0.0,2,5,1,0.1,23.0,31.61
2024-07-27 03:00:00,35.59,41.1,0.0,3,5,1,0.1,23.0,30.39
2024-07-27 04:00:00,34.71,43.5,0.0,4,5,1,0.1,23.0,29.35
2024-07-27 05:00:00,34.71,38.4,0.0,5,5,1,0.1,23.0,29.32
2024-07-27 06:00:00,32.91,53.2,0.0,6,5,1,0.1,23.0,27.24
2024-07-27 07:00:00,34.07,58.1,0.0,7,5,1,0.1,23.0,28.66
2024-07-27 08:00:00,35.09,54.3,0.0,8,5,1,0.1,23.0,29.87
2024-07-27 09:00:00,36.09,47.5,245.11,9,5,1,0.1,23.0,31.77
2024-07-27 10:00:00,37.41,39.3,420.19,10,5,1,0.1,23.0,33.83
2024-07-27 11:00:00,38.56,31.8,525.24,11,5,1,0.1,23.0,35.49
2024-07-27 12:00:00,39.81,27.4,560.26,12,5,1,0.1,23.0,37.07
2024-07-27 13:00:00,40.26,24.7,525.24,13,5,1,0.1,23.0,37.49
2024-07-27 14:00:00,41.03,21.2,420.19,14,5,1,0.1,23.0,38.08
2024-07-27 15:00:00,41.26,18.2,245.11,15,5,1,0.1,23.0,37.82
2024-07-27 16:00:00,41.31,18.7,0.0,16,5,1,0.1,23.0,37.15
2024-07-27 17:00:00,40.69,19.3,0.0,17,5,1,0.1,23.0,36.4
2024-07-27 18:00:00,40.48,16.2,0.0,18,5,1,0.1,23.0,36.13
2024-07-27 19:00:00,39.97,16.1,0.0,19,5,1,0.1,23.0,35.53
2024-07-27 20:00:00,38.93,17.7,0.0,20,5,1,0.1,23.0,34.28
